Action,Keyword status,Customer ID,Campaign,Ad group,Keyword,Match Type,Final URL
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,mobile tyre repair Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,flat tyre help Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,flat tyre help Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,flat tyre repair Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,flat tyre repair Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,roadside tyre fitting Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,roadside tyre fitting Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,tyre call out Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,tyre call out Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,tyre callout Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,tyre callout Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,puncture repair Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,puncture repair Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,emergency puncture repair Hairmyres,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Hairmyres Emergency,emergency puncture repair Hairmyres,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/hairmyres
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,emergency tyre fitting The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,emergency tyre fitting The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,emergency tyre fitter The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,emergency tyre fitter The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,24 hour tyre fitter The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,24 hour tyre fitter The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,24 hour tyre fitting The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,24 hour tyre fitting The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,mobile tyre fitter The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,mobile tyre fitter The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,mobile tyre fitting The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,mobile tyre fitting The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,mobile tyre repair The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,mobile tyre repair The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,flat tyre help The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,flat tyre help The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,flat tyre repair The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,flat tyre repair The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,roadside tyre fitting The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,roadside tyre fitting The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,tyre call out The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,tyre call out The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,tyre callout The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,tyre callout The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,puncture repair The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,puncture repair The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,emergency puncture repair The Village,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - The Village Emergency,emergency puncture repair The Village,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/village-east-kilbride
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,emergency tyre fitting St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,emergency tyre fitting St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,emergency tyre fitter St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,emergency tyre fitter St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,24 hour tyre fitter St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,24 hour tyre fitter St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,24 hour tyre fitting St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,24 hour tyre fitting St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,mobile tyre fitter St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,mobile tyre fitter St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,mobile tyre fitting St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,mobile tyre fitting St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,mobile tyre repair St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,mobile tyre repair St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,flat tyre help St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,flat tyre help St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,flat tyre repair St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,flat tyre repair St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,roadside tyre fitting St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,roadside tyre fitting St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,tyre call out St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,tyre call out St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,tyre callout St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,tyre callout St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,puncture repair St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,puncture repair St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,emergency puncture repair St Leonards,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - St Leonards Emergency,emergency puncture repair St Leonards,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/st-leonards
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Calderwood Emergency,emergency tyre fitting Calderwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/calderwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Calderwood Emergency,emergency tyre fitting Calderwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/calderwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Calderwood Emergency,emergency tyre fitter Calderwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/calderwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Calderwood Emergency,emergency tyre fitter Calderwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/calderwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Calderwood Emergency,24 hour tyre fitter Calderwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/calderwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Calderwood Emergency,24 hour tyre fitter Calderwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/calderwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Calderwood Emergency,24 hour tyre fitting Calderwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/calderwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Calderwood Emergency,24 hour tyre fitting Calderwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/calderwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Calderwood Emergency,mobile tyre fitter Calderwood,Exact Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/calderwood
Add,Enabled,242-715-2166,TR Search Emergency Scotland Mainland,East Kilbride - Calderwood Emergency,mobile tyre fitter Calderwood,Phrase Match,https://www.tyrerescue.uk/emergency-tyre-fitting/east-kilbride/calderwood
