Action,Ad status,Customer ID,Campaign ID,Ad group,Ad type,Headline 1,Headline 2,Headline 3,Headline 4,Headline 5,Headline 6,Headline 7,Headline 8,Headline 9,Headline 10,Headline 11,Headline 12,Headline 13,Headline 14,Headline 15,Description,Description 2,Description 3,Description 4,Headline 1 position,Headline 2 position,Path 1,Path 2,Final URL
Add,Enabled,242-715-2166,23976658719,Falkirk - Denny Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Denny Tyre Help,Flat tyre in Denny? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,denny,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/denny
Add,Enabled,242-715-2166,23976658719,Falkirk - Stenhousemuir Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Stenhousemuir Tyre Help,Flat tyre in Stenhousemuir? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,stenhousemuir,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/stenhousemuir
Add,Enabled,242-715-2166,23976658719,Falkirk - Polmont Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Polmont Tyre Help,Flat tyre in Polmont? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,polmont,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/polmont
Add,Enabled,242-715-2166,23976658719,Falkirk - Larbert Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Larbert Tyre Help,Flat tyre in Larbert? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,larbert,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/larbert
Add,Enabled,242-715-2166,23976658719,Falkirk - Camelon Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Camelon Tyre Help,Flat tyre in Camelon? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,camelon,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/camelon
Add,Enabled,242-715-2166,23976658719,Falkirk - Bainsford Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Bainsford Tyre Help,Flat tyre in Bainsford? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,bainsford,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/bainsford
Add,Enabled,242-715-2166,23976658719,Falkirk - Laurieston Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Laurieston Tyre Help,Flat tyre in Laurieston? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,laurieston,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/laurieston
Add,Enabled,242-715-2166,23976658719,Falkirk - California Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,California Tyre Help,Flat tyre in California? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,california,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/california
Add,Enabled,242-715-2166,23976658719,Falkirk - Head of Muir Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Head of Muir Tyre Help,Flat tyre in Head of Muir? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,head-of-muir,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/head-of-muir
Add,Enabled,242-715-2166,23976658719,Falkirk - Shieldhill Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Shieldhill Tyre Help,Flat tyre in Shieldhill? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,shieldhill,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/shieldhill
Add,Enabled,242-715-2166,23976658719,Falkirk - Banknock Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Banknock Tyre Help,Flat tyre in Banknock? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,banknock,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/banknock
Add,Enabled,242-715-2166,23976658719,Falkirk - Brightons Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Brightons Tyre Help,Flat tyre in Brightons? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,brightons,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/brightons
Add,Enabled,242-715-2166,23976658719,Falkirk - Maddiston Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Maddiston Tyre Help,Flat tyre in Maddiston? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,maddiston,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/maddiston
Add,Enabled,242-715-2166,23976658719,Falkirk - Slamannan Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Slamannan Tyre Help,Flat tyre in Slamannan? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,slamannan,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/slamannan
Add,Enabled,242-715-2166,23976658719,Falkirk - Airth Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Airth Tyre Help,Flat tyre in Airth? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,airth,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/airth
Add,Enabled,242-715-2166,23976658719,Falkirk - Hallglen Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Hallglen Tyre Help,Flat tyre in Hallglen? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,hallglen,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/hallglen
Add,Enabled,242-715-2166,23976658719,Falkirk - Westquarter Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Westquarter Tyre Help,Flat tyre in Westquarter? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,westquarter,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/westquarter
Add,Enabled,242-715-2166,23976658719,Falkirk - Bonnybridge Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Bonnybridge Tyre Help,Flat tyre in Bonnybridge? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,bonnybridge,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/bonnybridge
Add,Enabled,242-715-2166,23976658719,Falkirk - Redding Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Redding Tyre Help,Flat tyre in Redding? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,redding,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/redding
Add,Enabled,242-715-2166,23976658719,Falkirk - Carron Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Carron Tyre Help,Flat tyre in Carron? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,carron,https://www.tyrerescue.uk/emergency-tyre-fitting/falkirk/carron
Add,Enabled,242-715-2166,23976658719,Paisley - Emergency 24-7,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Paisley Tyre Help,Flat tyre in Paisley? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,paisley,https://www.tyrerescue.uk/emergency-tyre-fitting/paisley
Add,Enabled,242-715-2166,23976658719,Paisley - Flat Tyre Call,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Paisley Tyre Help,Flat tyre in Paisley? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,flat-tyre,paisley,https://www.tyrerescue.uk/emergency-tyre-fitting/paisley
Add,Enabled,242-715-2166,23976658719,Paisley - Renfrew Emergency,Responsive search ad,Emergency Tyre Fitting,Call 0141 266 0690,24/7 Mobile Tyre Help,24 Hour Tyre Fitter,Mobile Tyre Fitter,Flat Tyre Help Now,Roadside Tyre Help,Call Now For Tyres,Callout From GBP49,Fitting From GBP20,Repair From GBP25,We Come To Your Location,No Tow Truck Needed,Fast Emergency Dispatch,Renfrew Tyre Help,Flat tyre in Renfrew? Call Tyre Rescue 24/7 for mobile tyre fitting help.,Emergency mobile tyre fitter sent to your location. Callout from GBP49.,Tyre size and price confirmed first. Call now for urgent roadside tyre help.,Book online or call now. Fitting from GBP20 and puncture repair from GBP25.,1,2,emergency,renfrew,https://www.tyrerescue.uk/emergency-tyre-fitting/paisley/renfrew-paisley
